date,latitude,longitude,water_temperature_celsius,temperature_drop_celsius,skin_ice_temperature_celsius,barometric_pressure_mb,rainfall_mm,month,fishing_opportunity,disaster_risk
2022-07-26 18:00:00,45.6129,-145.6563,9.9,4.52,7.84,996.84,10.57,7,1,0
2022-07-27 00:00:00,63.1876,-25.6673,9.12,5.87,8.27,1020.54,0.84,7,1,0
2022-07-27 06:00:00,50.3498,-169.4989,15.01,8.01,13.57,1008.0,9.88,7,1,0
2022-07-27 12:00:00,40.1072,-6.8795,19.68,7.83,19.55,1010.94,2.0,7,1,0
2022-07-27 18:00:00,50.3598,58.4762,21.28,2.5,18.83,1005.73,2.3,7,1,0
2022-07-28 00:00:00,36.3386,-137.3391,17.97,4.4,15.0,1017.86,0.2,7,1,0
2022-07-28 06:00:00,37.9374,-76.0014,9.5,5.94,8.27,1013.72,1.98,7,1,0
2022-07-28 12:00:00,52.4265,-36.7788,18.12,8.28,18.08,1008.87,10.96,7,1,0
2022-07-28 18:00:00,48.8516,151.0312,8.13,9.68,7.62,1011.04,0.13,7,0,0
2022-07-29 00:00:00,71.1681,177.5718,13.09,3.07,11.14,1021.39,2.61,7,1,0
2022-07-29 06:00:00,46.3077,-163.8319,11.27,7.19,9.44,1012.64,0.16,7,1,0
2022-07-29 12:00:00,56.1265,93.9629,5.79,4.95,3.43,1012.09,2.32,7,1,0
2022-07-29 18:00:00,58.4519,-46.1793,9.41,1.62,8.65,1008.29,0.95,7,0,0
2022-07-30 00:00:00,30.5893,-38.7151,23.42,0.23,21.13,1003.53,1.45,7,0,0
2022-07-30 06:00:00,59.8592,91.5354,23.32,3.85,21.26,1012.2,10.5,7,1,0
2022-07-30 12:00:00,38.0116,150.6335,10.09,5.4,9.12,1014.63,2.86,7,1,0
2022-07-30 18:00:00,73.2482,162.3343,1.95,2.49,0.31,1018.5,1.6,7,0,0
2022-07-31 00:00:00,36.6898,27.7641,7.25,7.27,6.8,1001.76,4.45,7,1,0
2022-07-31 06:00:00,48.6581,-51.4364,13.23,3.53,11.87,1007.37,0.77,7,1,0
2022-07-31 12:00:00,33.8407,103.5177,21.26,4.85,18.62,1010.1,1.5,7,1,0
2022-07-31 18:00:00,74.8593,-89.6395,7.86,4.12,6.59,1012.98,3.95,7,1,0
2022-08-01 00:00:00,52.5988,23.0667,24.07,1.43,21.55,1012.27,1.36,8,0,0
2022-08-01 06:00:00,56.7923,-50.9118,9.22,4.84,7.45,1012.39,5.68,8,1,0
2022-08-01 12:00:00,33.0184,56.3872,27.91,1.57,25.0,1015.04,3.38,8,0,0
2022-08-01 18:00:00,63.7482,-93.4564,13.41,5.44,11.67,1008.48,7.39,8,1,0
2022-08-02 00:00:00,39.4458,-111.0265,22.84,1.81,21.32,1017.67,14.81,8,0,0
2022-08-02 06:00:00,70.4124,150.5661,10.4,5.53,9.21,1015.17,0.62,8,1,0
2022-08-02 12:00:00,39.2313,-143.3507,16.26,2.13,15.91,1011.4,2.04,8,1,0
2022-08-02 18:00:00,38.5809,2.1448,3.36,7.53,2.11,1021.0,1.92,8,0,0
2022-08-03 00:00:00,31.6447,-100.493,10.29,7.5,10.07,1020.78,0.82,8,1,0
2022-08-03 06:00:00,51.243,-165.9852,26.84,0.7,25.0,1017.66,8.31,8,0,0
2022-08-03 12:00:00,55.4179,-167.0332,22.25,4.02,21.0,997.91,7.13,8,0,0
2022-08-03 18:00:00,32.9569,-116.9202,22.24,0.84,21.33,1020.89,3.31,8,0,0
2022-08-04 00:00:00,64.8987,132.0373,16.0,5.69,13.22,1016.97,3.86,8,1,0
2022-08-04 06:00:00,50.398,-78.3077,21.93,2.42,20.8,1023.03,0.31,8,1,0
2022-08-04 12:00:00,53.5976,162.1653,8.63,5.86,6.36,1019.19,4.05,8,1,0
2022-08-04 18:00:00,49.8343,29.384,8.21,5.82,6.62,1020.89,7.84,8,1,0
2022-08-05 00:00:00,48.0343,-22.8189,12.09,8.69,9.98,1017.39,4.26,8,1,0
2022-08-05 06:00:00,55.1838,28.832,17.16,5.18,16.38,1019.74,1.54,8,1,0
2022-08-05 12:00:00,36.9858,6.0114,12.35,5.93,9.52,1022.97,5.51,8,1,0
2022-08-05 18:00:00,38.1868,93.1595,8.89,4.82,7.3,1014.08,2.24,8,1,0
2022-08-06 00:00:00,68.7804,-78.3014,16.55,8.44,14.06,1005.14,3.94,8,1,0
2022-08-06 06:00:00,72.5752,-52.9019,21.08,6.61,19.99,1011.46,3.34,8,1,0
2022-08-06 12:00:00,46.7989,141.8739,12.21,3.56,11.91,1014.95,2.4,8,1,0
2022-08-06 18:00:00,42.1835,160.7243,9.59,8.3,7.56,1013.37,6.34,8,1,0
2022-08-07 00:00:00,58.98,141.321,9.77,4.98,9.75,1006.77,10.77,8,1,0
2022-08-07 06:00:00,48.393,-28.9987,10.19,8.11,8.76,1004.84,0.03,8,1,0
2022-08-07 12:00:00,31.1424,100.9316,8.46,8.24,7.88,1009.29,13.56,8,1,0
2022-08-07 18:00:00,37.0269,-8.5191,17.1,2.3,15.22,1017.04,3.58,8,1,0
2022-08-08 00:00:00,62.2188,-0.8857,18.82,6.23,15.88,1020.9,6.03,8,1,0
2022-08-08 06:00:00,59.6516,-106.3152,19.0,2.93,17.6,1017.58,9.68,8,1,0
2022-08-08 12:00:00,31.2193,32.8069,13.57,3.52,11.12,1018.29,3.15,8,1,0
2022-08-08 18:00:00,39.9887,-112.9911,25.01,2.37,23.49,1012.6,9.01,8,1,0
2022-08-09 00:00:00,40.3984,-60.6367,11.16,7.19,9.67,1004.29,0.98,8,1,0
2022-08-09 06:00:00,60.2352,127.8109,14.57,2.88,11.78,1010.72,0.87,8,1,0
2022-08-09 12:00:00,30.887,-105.4527,20.0,0.51,17.33,1011.71,5.36,8,1,0
2022-08-09 18:00:00,34.6849,-154.383,3.5,7.87,1.14,1010.51,10.21,8,1,0
2022-08-10 00:00:00,65.9962,-155.1573,6.86,3.18,5.97,1013.27,11.15,8,1,0
2022-08-10 06:00:00,38.0345,158.6824,22.02,1.13,20.39,1015.21,5.16,8,0,0
2022-08-10 12:00:00,59.3736,2.4914,12.64,3.14,11.97,1017.27,3.73,8,1,0
2022-08-10 18:00:00,40.7182,-32.6117,18.37,3.7,17.04,1011.61,2.01,8,1,0
2022-08-11 00:00:00,34.4749,111.9163,4.87,5.82,3.41,1003.48,19.56,8,1,0
2022-08-11 06:00:00,40.9427,120.8973,15.24,1.33,12.75,1010.59,1.93,8,1,0
2022-08-11 12:00:00,62.502,-60.4112,9.44,9.32,6.75,1013.22,6.82,8,1,0
2022-08-11 18:00:00,68.5063,69.7025,7.07,7.52,5.82,1019.11,3.8,8,1,0
2022-08-12 00:00:00,67.3599,97.6042,20.63,3.02,20.57,1010.16,4.69,8,1,0
2022-08-12 06:00:00,47.8733,55.6742,9.62,4.09,7.04,1015.56,2.5,8,1,0
2022-08-12 12:00:00,60.0638,-125.4258,13.39,4.75,12.87,1014.45,16.74,8,1,0
2022-08-12 18:00:00,39.2243,135.3179,8.52,6.66,6.65,1013.22,4.24,8,1,0
2022-08-13 00:00:00,43.1916,14.074,6.32,3.04,6.25,1017.65,13.89,8,1,0
2022-08-13 06:00:00,70.3351,-78.3099,11.69,2.84,10.49,1009.7,0.04,8,1,0
2022-08-13 12:00:00,30.5851,-26.9179,5.31,8.84,2.36,1010.12,4.25,8,0,0
2022-08-13 18:00:00,33.8479,-166.4744,24.95,2.06,24.64,1012.94,6.31,8,1,0
2022-08-14 00:00:00,39.3549,-133.968,5.42,5.0,4.15,1009.8,6.83,8,1,0
2022-08-14 06:00:00,31.1939,95.5968,15.27,7.94,14.35,1015.54,11.77,8,1,0
2022-08-14 12:00:00,38.1646,-179.9958,5.9,7.22,3.18,1009.43,0.02,8,1,0
2022-08-14 18:00:00,56.2369,-30.0363,12.57,3.98,9.96,1014.13,0.0,8,1,0
2022-08-15 00:00:00,48.9641,8.1037,27.69,5.2,25.0,1012.5,3.2,8,1,0
2022-08-15 06:00:00,70.1702,-160.3316,6.22,2.04,5.97,1014.07,0.15,8,1,0
2022-08-15 12:00:00,66.785,170.3081,23.64,6.02,21.76,1010.7,18.35,8,1,0
2022-08-15 18:00:00,45.3818,-98.5949,9.58,5.44,8.57,1011.3,1.26,8,1,0
2022-08-16 00:00:00,41.6741,-70.4885,21.4,6.87,19.39,1013.48,3.2,8,1,0
2022-08-16 06:00:00,47.0862,-70.5807,14.81,8.66,14.72,1014.01,0.32,8,1,0
2022-08-16 12:00:00,56.5633,-97.05,17.02,8.2,16.62,1012.98,3.69,8,1,0
2022-08-16 18:00:00,42.0629,-179.4694,18.8,7.89,16.74,1021.53,2.39,8,1,0
2022-08-17 00:00:00,58.0867,82.5641,17.21,4.88,16.58,1008.05,0.23,8,1,0
2022-08-17 06:00:00,48.4235,168.0644,5.42,4.84,2.85,1012.68,2.04,8,1,0
2022-08-17 12:00:00,54.8421,-99.2543,7.11,5.51,6.93,1005.13,2.48,8,1,0
2022-08-17 18:00:00,49.6257,58.697,26.47,5.37,25.0,1014.86,22.99,8,1,0
2022-08-18 00:00:00,43.251,87.0827,14.45,8.13,11.46,1007.42,1.17,8,0,0
2022-08-18 06:00:00,72.6804,125.4331,14.32,2.72,13.02,1011.61,3.93,8,1,0
2022-08-18 12:00:00,64.3623,-27.8535,19.84,7.86,17.74,1011.14,21.84,8,1,0
2022-08-18 18:00:00,36.3051,-70.9449,11.94,7.83,11.39,1014.4,7.85,8,1,0
2022-08-19 00:00:00,69.0811,-62.8938,23.78,7.95,21.95,1010.24,25.08,8,1,0
2022-08-19 06:00:00,51.9344,76.5437,22.02,7.34,19.84,1010.02,17.26,8,1,0
2022-08-19 12:00:00,70.2549,114.0406,15.2,3.22,14.25,1020.18,3.36,8,1,0
2022-08-19 18:00:00,65.9935,-114.619,21.01,1.25,18.52,1014.42,5.96,8,1,0
2022-08-20 00:00:00,49.1346,-46.4612,8.01,2.6,6.2,1010.19,0.59,8,1,0
2022-08-20 06:00:00,31.0111,144.6985,10.05,3.82,8.89,1011.75,2.91,8,1,0
2022-08-20 12:00:00,42.0905,110.4097,17.06,5.71,15.38,1021.23,8.28,8,1,0
2022-08-20 18:00:00,54.3735,174.549,8.2,8.11,6.47,1011.82,3.52,8,1,0
2022-08-21 00:00:00,58.5065,91.5294,19.77,7.72,19.27,1009.55,6.07,8,1,0
2022-08-21 06:00:00,41.6049,-38.4497,21.54,5.34,20.33,1009.58,6.85,8,1,0
2022-08-21 12:00:00,36.271,32.6296,13.49,1.2,12.46,1010.25,1.46,8,1,0
2022-08-21 18:00:00,67.5719,57.9651,8.89,3.1,7.68,1010.03,10.43,8,1,0
2022-08-22 00:00:00,74.2981,-151.7559,23.26,0.97,20.97,1006.6,3.08,8,0,0
2022-08-22 06:00:00,53.6561,16.0189,11.02,4.3,9.58,1007.38,1.18,8,1,0
2022-08-22 12:00:00,37.7256,75.3555,16.17,4.89,13.35,1008.85,10.03,8,1,0
2022-08-22 18:00:00,42.2538,-119.7643,13.47,1.5,12.59,1015.96,2.7,8,1,0
2022-08-23 00:00:00,30.8276,101.0274,19.73,3.31,18.48,1011.09,6.94,8,1,0
2022-08-23 06:00:00,71.1434,30.1582,19.05,2.03,16.69,1011.96,3.97,8,1,0
2022-08-23 12:00:00,35.2988,162.7998,25.24,5.15,23.6,1019.35,2.41,8,1,0
2022-08-23 18:00:00,55.9432,-164.728,21.33,4.08,19.69,1019.48,8.3,8,1,0
2022-08-24 00:00:00,42.3325,-84.4826,10.55,5.41,10.39,1011.59,4.39,8,1,0
2022-08-24 06:00:00,54.938,36.5594,19.32,3.99,18.13,1009.85,2.48,8,1,0
2022-08-24 12:00:00,59.3139,-73.2384,19.33,8.22,18.52,1008.68,0.58,8,1,0
2022-08-24 18:00:00,67.3384,77.1927,12.31,2.99,9.31,1016.46,11.29,8,1,0
2022-08-25 00:00:00,39.289,93.2419,21.24,4.51,20.31,1011.98,0.18,8,1,0
2022-08-25 06:00:00,30.4948,-143.0943,26.51,5.74,23.86,1011.07,9.95,8,1,0
2022-08-25 12:00:00,36.1599,4.9876,18.18,5.14,16.15,1008.93,2.23,8,1,0
2022-08-25 18:00:00,70.5008,3.2006,18.84,8.05,17.81,1009.15,5.1,8,1,0
2022-08-26 00:00:00,69.3251,-47.0589,19.2,3.6,17.57,1014.6,12.77,8,1,0
2022-08-26 06:00:00,56.8836,155.853,21.22,4.09,18.7,1006.42,0.82,8,1,0
2022-08-26 12:00:00,57.0233,117.9023,10.89,2.12,8.24,1017.97,4.18,8,1,0
2022-08-26 18:00:00,59.9267,70.9954,6.12,6.76,5.64,1010.33,7.23,8,1,0
2022-08-27 00:00:00,37.8917,77.1576,11.91,3.61,10.89,1012.25,7.09,8,1,0
2022-08-27 06:00:00,71.1485,-13.7822,15.49,2.23,14.48,1006.32,3.73,8,1,0
2022-08-27 12:00:00,48.8447,151.558,16.52,5.2,16.39,1012.94,4.9,8,1,0
2022-08-27 18:00:00,47.2412,70.0544,18.98,4.86,17.19,1011.36,7.08,8,1,0
2022-08-28 00:00:00,53.3513,82.4332,9.6,2.15,7.04,1012.75,9.2,8,1,0
2022-08-28 06:00:00,32.1135,130.2087,17.36,6.35,16.21,1020.36,7.17,8,1,0
2022-08-28 12:00:00,37.4828,-81.3342,8.87,6.6,6.65,1013.89,2.18,8,1,0
2022-08-28 18:00:00,63.2115,110.5455,16.49,2.36,14.61,1009.03,28.61,8,1,0
2022-08-29 00:00:00,33.7259,-109.7134,16.58,4.6,15.45,1009.44,2.85,8,1,0
2022-08-29 06:00:00,57.1418,-55.6769,6.99,7.56,6.56,1015.98,0.12,8,0,0
2022-08-29 12:00:00,41.0407,-59.1802,14.26,5.31,12.13,1019.49,2.25,8,1,0
2022-08-29 18:00:00,47.5183,172.2692,21.02,3.56,18.46,1014.41,0.68,8,1,0
2022-08-30 00:00:00,42.9912,128.3534,13.85,3.69,11.79,1016.44,0.65,8,1,0
2022-08-30 06:00:00,46.0053,72.4212,7.83,6.6,7.78,1016.05,1.65,8,1,0
2022-08-30 12:00:00,62.3571,81.7404,24.14,7.6,23.49,1020.1,0.27,8,1,0
2022-08-30 18:00:00,43.3705,22.3462,20.53,5.82,20.32,1003.25,5.83,8,1,0
2022-08-31 00:00:00,55.4882,160.9526,24.09,0.69,22.38,1016.34,0.38,8,0,0
2022-08-31 06:00:00,51.4223,-1.3468,13.11,4.87,10.84,1017.92,1.14,8,1,0
2022-08-31 12:00:00,59.8652,-43.0136,14.62,8.16,14.29,1006.31,0.49,8,1,0
2022-08-31 18:00:00,72.1573,-121.3073,21.75,1.08,19.24,1008.57,0.33,8,1,0
2022-09-01 00:00:00,62.9657,103.034,14.81,8.93,13.15,1008.75,1.56,9,1,0
2022-09-01 06:00:00,39.6723,84.3998,14.97,8.6,12.9,1009.36,4.24,9,1,0
2022-09-01 12:00:00,31.4032,-41.6322,11.99,1.93,9.08,1010.59,16.72,9,1,0
2022-09-01 18:00:00,41.8019,-170.9304,14.53,8.51,14.28,1014.21,10.42,9,1,0
2022-09-02 00:00:00,56.7785,122.039,5.92,4.81,3.22,1017.33,10.43,9,1,0
2022-09-02 06:00:00,32.3142,-175.8895,12.92,7.97,12.54,1018.41,0.97,9,1,0
2022-09-02 12:00:00,52.3365,73.3319,5.19,5.33,4.01,1008.81,1.54,9,1,0
2022-09-02 18:00:00,56.8579,169.2926,3.71,5.66,1.16,1008.78,0.4,9,0,0
2022-09-03 00:00:00,45.041,-22.4419,26.26,4.95,23.54,1019.58,7.54,9,1,0
2022-09-03 06:00:00,64.691,-95.4096,10.64,7.63,9.12,1016.23,0.36,9,1,0
2022-09-03 12:00:00,34.7969,73.7536,19.06,0.86,17.27,1013.41,4.07,9,1,0
2022-09-03 18:00:00,33.3812,114.1661,20.93,5.15,18.81,1015.37,1.42,9,1,0
2022-09-04 00:00:00,62.7685,16.7149,16.91,2.3,14.42,1012.85,1.39,9,1,0
2022-09-04 06:00:00,52.2971,168.1327,7.54,4.51,7.17,1015.62,23.4,9,1,0
2022-09-04 12:00:00,60.9781,-161.3993,20.67,3.22,18.24,1011.32,7.07,9,1,0
2022-09-04 18:00:00,49.5672,1.7264,13.2,4.93,11.75,1014.34,9.07,9,1,0
2022-09-05 00:00:00,41.0881,78.6434,18.76,3.3,17.41,1005.45,4.24,9,1,0
2022-09-05 06:00:00,66.8596,130.5506,23.84,0.97,22.57,1009.56,10.24,9,0,0
2022-09-05 12:00:00,65.9737,-115.468,22.97,1.37,21.45,1009.61,5.19,9,0,0
2022-09-05 18:00:00,61.2613,108.0013,15.26,1.24,12.43,1011.13,14.61,9,1,0
2022-09-06 00:00:00,42.2465,18.9745,10.94,5.17,9.29,1008.37,1.65,9,1,0
2022-09-06 06:00:00,56.5604,-37.2407,15.54,8.58,12.68,1010.33,4.52,9,1,0
2022-09-06 12:00:00,46.2438,-132.5826,1.95,3.23,1.41,1005.43,5.86,9,1,0
2022-09-06 18:00:00,34.1212,131.5065,22.49,7.82,20.31,1015.74,2.5,9,1,0
2022-09-07 00:00:00,71.2791,-123.3816,7.66,7.6,5.22,1012.59,10.59,9,1,0
2022-09-07 06:00:00,36.1568,-68.4764,11.45,6.45,9.41,1004.47,19.51,9,1,0
2022-09-07 12:00:00,72.7607,-75.5836,21.03,5.56,19.2,1008.83,3.4,9,1,0
2022-09-07 18:00:00,50.0703,133.7091,17.03,7.41,15.34,1014.68,2.48,9,1,0
2022-09-08 00:00:00,38.331,62.1731,14.92,1.86,12.34,1010.28,3.19,9,1,0
2022-09-08 06:00:00,54.3855,106.8053,14.09,5.13,11.62,1009.52,9.58,9,1,0
2022-09-08 12:00:00,69.2826,-89.8316,20.94,5.98,20.58,1012.63,5.18,9,1,0
2022-09-08 18:00:00,62.9501,44.9547,11.24,6.07,8.69,1014.72,0.23,9,1,0
2022-09-09 00:00:00,66.2953,25.8286,23.55,6.81,22.31,1005.82,3.91,9,1,0
2022-09-09 06:00:00,59.6453,119.8189,9.59,2.12,8.83,1015.75,0.09,9,1,0
2022-09-09 12:00:00,61.1524,146.1913,19.28,6.1,16.67,1009.0,7.54,9,1,0
2022-09-09 18:00:00,68.2138,-175.6236,22.15,4.56,20.85,1012.91,1.99,9,1,0
2022-09-10 00:00:00,41.2351,62.6472,9.31,4.6,6.89,1012.82,3.19,9,1,0
2022-09-10 06:00:00,52.0241,-161.3391,11.62,4.06,10.83,1010.36,8.01,9,1,0
2022-09-10 12:00:00,39.9544,17.5891,8.35,6.63,8.34,1007.88,0.24,9,1,0
2022-09-10 18:00:00,74.4451,-76.4522,16.2,8.01,14.71,1011.57,0.86,9,0,0
2022-09-11 00:00:00,72.4827,-69.5604,12.17,5.25,11.87,1021.13,2.54,9,1,0
2022-09-11 06:00:00,31.7742,-52.9349,18.44,7.25,16.18,1006.19,1.31,9,1,0
2022-09-11 12:00:00,61.7509,43.6653,8.16,4.9,7.33,1021.46,2.06,9,1,0
2022-09-11 18:00:00,71.6362,-59.742,9.64,2.36,8.31,1011.7,31.53,9,1,0
2022-09-12 00:00:00,38.1259,83.7717,5.79,2.41,5.53,1013.18,8.73,9,1,0
2022-09-12 06:00:00,55.5575,-34.3701,9.49,1.96,8.63,1007.57,10.77,9,1,0
2022-09-12 12:00:00,71.197,-155.3928,16.1,3.93,13.76,1009.14,13.83,9,1,0
2022-09-12 18:00:00,31.5276,102.1535,19.69,3.23,19.24,1010.49,2.08,9,1,0
2022-09-13 00:00:00,61.3839,-77.127,21.12,6.13,19.18,1007.77,1.76,9,1,0
2022-09-13 06:00:00,43.3807,-24.2039,11.0,7.34,8.24,1011.96,1.33,9,1,0
2022-09-13 12:00:00,71.5978,66.7598,23.67,0.54,21.63,1010.96,8.86,9,0,0
2022-09-13 18:00:00,73.6976,-60.3158,17.3,2.54,14.87,1022.25,5.69,9,1,0
2022-09-14 00:00:00,72.492,-159.6292,24.74,2.22,24.42,1007.17,1.35,9,1,0
2022-09-14 06:00:00,51.3396,-45.3884,14.89,5.39,14.14,1013.51,2.37,9,1,0
2022-09-14 12:00:00,68.7919,160.0015,9.14,2.74,6.46,1014.24,3.53,9,1,0
2022-09-14 18:00:00,68.0047,51.0244,7.76,2.8,5.62,1007.65,3.76,9,1,0
2022-09-15 00:00:00,44.3595,61.7325,19.58,8.09,17.66,1016.43,10.98,9,1,0
2022-09-15 06:00:00,67.3012,47.6216,8.46,8.09,6.47,1011.01,2.39,9,1,0
2022-09-15 12:00:00,31.6653,-108.3628,9.09,3.04,7.85,1000.54,11.96,9,1,0
2022-09-15 18:00:00,56.8321,-29.3998,12.84,4.47,12.71,1016.3,2.91,9,1,0
2022-09-16 00:00:00,40.3504,90.3383,16.5,3.69,14.15,1007.42,6.86,9,1,0
2022-09-16 06:00:00,35.4255,-143.5058,16.37,7.19,14.34,1007.76,13.31,9,1,0
2022-09-16 12:00:00,33.4629,-79.973,9.58,5.62,8.16,1016.44,11.91,9,1,0
2022-09-16 18:00:00,61.333,-80.5251,12.43,2.28,9.74,1011.26,0.29,9,1,0
2022-09-17 00:00:00,45.2944,-24.4732,17.75,6.64,16.75,1017.59,1.15,9,1,0
2022-09-17 06:00:00,62.6145,172.9327,21.15,3.56,20.27,1019.05,3.24,9,1,0
2022-09-17 12:00:00,32.941,-155.6991,23.33,2.27,20.71,1009.78,2.82,9,1,0
2022-09-17 18:00:00,44.1881,6.7324,23.12,3.19,20.73,1016.97,5.12,9,1,0
2022-09-18 00:00:00,54.2771,-115.4287,21.64,4.32,20.09,1009.22,14.48,9,1,0
2022-09-18 06:00:00,65.5825,169.4436,15.16,3.73,14.77,1024.17,0.6,9,1,0
2022-09-18 12:00:00,44.3439,-139.2107,9.46,3.49,8.81,1009.54,3.01,9,1,0
2022-09-18 18:00:00,58.1651,-34.7036,15.73,4.12,13.76,1018.13,1.07,9,1,0
2022-09-19 00:00:00,69.869,85.6386,18.37,0.82,17.22,1017.22,11.23,9,1,0
2022-09-19 06:00:00,57.7138,73.6396,16.34,7.05,13.83,1014.58,16.7,9,1,0
2022-09-19 12:00:00,40.4832,-27.8177,14.85,2.38,12.0,1009.65,3.26,9,1,0
2022-09-19 18:00:00,31.098,-55.2513,16.97,1.15,14.55,1012.24,0.55,9,0,0
2022-09-20 00:00:00,69.1544,-36.8595,9.22,6.81,8.09,1002.23,7.69,9,1,0
2022-09-20 06:00:00,30.9571,-84.8605,14.02,7.29,11.65,1014.12,5.97,9,1,0
2022-09-20 12:00:00,69.3616,-106.0801,9.87,8.02,8.81,1014.75,2.19,9,1,0
2022-09-20 18:00:00,53.8022,-6.1057,25.3,3.92,24.8,1013.67,10.92,9,1,0
2022-09-21 00:00:00,72.258,-83.3278,8.44,3.3,8.34,998.13,18.61,9,1,0
2022-09-21 06:00:00,65.9452,-76.5138,7.88,7.61,6.72,1006.67,4.08,9,1,0
2022-09-21 12:00:00,74.907,56.4322,13.51,6.75,10.8,1009.26,4.17,9,1,0
2022-09-21 18:00:00,45.782,168.6734,22.05,2.27,21.33,1014.46,1.77,9,0,0
2022-09-22 00:00:00,64.5235,37.3094,10.26,8.7,9.64,1014.45,4.39,9,1,0
2022-09-22 06:00:00,48.0869,-152.2874,10.72,2.26,7.81,1012.15,2.9,9,1,0
2022-09-22 12:00:00,51.5944,-152.7899,12.91,9.07,12.84,1016.18,1.8,9,1,0
2022-09-22 18:00:00,58.2377,162.5124,6.93,8.69,4.57,1007.87,0.35,9,0,0
2022-09-23 00:00:00,69.3155,-72.9753,24.25,5.58,23.29,1016.05,1.46,9,0,0
2022-09-23 06:00:00,74.2838,-146.8559,23.73,7.64,23.62,1015.37,1.1,9,1,0
2022-09-23 12:00:00,64.5723,35.6561,14.48,6.83,11.72,1014.89,3.9,9,1,0
2022-09-23 18:00:00,48.7995,44.5136,11.35,2.89,10.93,1012.09,4.6,9,1,0
2022-09-24 00:00:00,48.9611,53.4617,25.94,3.44,24.28,1022.15,4.69,9,1,0
2022-09-24 06:00:00,63.1912,-83.7353,5.22,2.55,4.4,1015.47,2.46,9,1,0
2022-09-24 12:00:00,40.745,-174.5602,15.52,4.07,15.32,1008.16,2.73,9,1,0
2022-09-24 18:00:00,34.9713,167.4055,10.43,7.39,10.28,1014.24,8.99,9,1,0
2022-09-25 00:00:00,45.958,-89.6785,24.0,3.19,23.65,1016.76,3.23,9,1,0
2022-09-25 06:00:00,42.9258,63.3695,4.76,4.67,4.55,1010.06,22.02,9,1,0
2022-09-25 12:00:00,43.3339,74.3868,15.24,5.74,12.95,1018.45,2.9,9,1,0
2022-09-25 18:00:00,40.5123,39.6027,23.45,7.13,21.99,1014.91,5.24,9,1,0
2022-09-26 00:00:00,31.8942,-67.3533,17.05,1.18,16.03,1001.29,0.26,9,1,0
2022-09-26 06:00:00,30.8043,-82.4053,6.98,4.89,5.73,1014.5,5.3,9,1,0
2022-09-26 12:00:00,74.4475,35.1606,19.84,1.78,17.05,1010.97,9.53,9,1,0
2022-09-26 18:00:00,49.2498,131.7944,14.64,6.6,11.91,1015.69,14.28,9,1,0
2022-09-27 00:00:00,47.2947,160.8241,22.69,1.08,20.54,1017.72,29.61,9,0,0
2022-09-27 06:00:00,60.5841,-141.8739,9.27,6.89,6.62,1013.98,1.66,9,1,0
2022-09-27 12:00:00,39.8214,-124.2617,16.88,3.1,15.92,1021.33,4.28,9,1,0
2022-09-27 18:00:00,72.7483,160.1051,16.47,2.44,15.32,1012.11,3.0,9,1,0
2022-09-28 00:00:00,65.3855,85.1527,6.94,9.3,5.09,1016.12,4.15,9,0,0
2022-09-28 06:00:00,34.0235,137.8778,5.44,2.1,3.57,1017.02,0.86,9,0,0
2022-09-28 12:00:00,48.7911,-107.0523,16.88,4.31,15.43,1012.51,9.69,9,1,0
2022-09-28 18:00:00,69.5603,31.5309,11.16,1.56,9.96,1016.89,12.02,9,1,0
2022-09-29 00:00:00,72.5129,72.4103,7.27,5.64,4.31,1010.03,2.99,9,1,0
2022-09-29 06:00:00,51.0331,64.8403,15.45,4.96,12.99,1010.89,1.65,9,1,0
2022-09-29 12:00:00,57.6035,-33.0654,17.88,3.29,16.57,1006.44,0.76,9,1,0
2022-09-29 18:00:00,37.5165,-174.4578,5.71,2.99,3.53,1014.21,5.76,9,1,0
2022-09-30 00:00:00,74.6026,29.8534,16.6,3.85,15.79,1014.63,1.87,9,1,0
2022-09-30 06:00:00,40.4252,-88.8834,7.92,7.09,7.62,1018.9,12.01,9,1,0
2022-09-30 12:00:00,72.4229,-17.9085,3.5,8.41,2.44,1016.96,5.56,9,0,0
2022-09-30 18:00:00,59.2341,164.7292,8.45,5.9,7.24,1011.58,5.19,9,1,0
2022-10-01 00:00:00,57.3482,-36.3473,20.49,5.17,20.44,1007.11,4.1,10,1,0
2022-10-01 06:00:00,53.071,122.3286,4.01,3.7,1.57,1015.16,0.23,10,1,0
2022-10-01 12:00:00,40.3801,-112.1254,5.68,4.23,4.61,1018.55,13.44,10,1,0
2022-10-01 18:00:00,37.9438,62.0858,13.83,2.41,12.09,1016.78,4.94,10,1,0
2022-10-02 00:00:00,39.9219,171.7225,22.2,2.27,21.98,1018.42,25.63,10,1,0
2022-10-02 06:00:00,38.3897,-143.3185,12.97,3.0,12.45,1011.94,3.85,10,1,0
2022-10-02 12:00:00,65.0813,-177.0048,12.96,5.36,10.29,1010.67,6.19,10,1,0
2022-10-02 18:00:00,45.7556,-23.9102,5.56,6.45,3.73,1009.32,0.29,10,1,0
2022-10-03 00:00:00,32.6029,-146.6548,11.78,8.88,8.92,1012.72,4.99,10,1,0
2022-10-03 06:00:00,73.6096,89.4184,18.19,2.25,15.2,1012.61,7.23,10,1,0
2022-10-03 12:00:00,69.7704,149.2375,16.79,5.95,15.67,1014.03,7.54,10,1,0
